source_category,source_ext,source_name,target_category,target_ext,target_name,engine,is_common,cross_category,url_slug
CAD,ifc,IFC,Spreadsheets,tsv,TSV,universal,False,True,ifc-to-tsv
CAD,ifc,IFC,Spreadsheets,dbf,DBF,universal,False,True,ifc-to-dbf
CAD,ifc,IFC,Spreadsheets,fods,FODS,universal,False,True,ifc-to-fods
CAD,ifc,IFC,Presentations,pptx,PPTX,universal,False,True,ifc-to-pptx
CAD,ifc,IFC,Presentations,ppt,PPT,universal,False,True,ifc-to-ppt
CAD,ifc,IFC,Presentations,odp,ODP,universal,False,True,ifc-to-odp
CAD,ifc,IFC,Images,jpg,JPG,cad_renderer,False,True,ifc-to-jpg
CAD,ifc,IFC,Images,jpeg,JPEG,cad_renderer,False,True,ifc-to-jpeg
CAD,ifc,IFC,Images,png,PNG,cad_renderer,False,True,ifc-to-png
CAD,ifc,IFC,Images,gif,GIF,cad_renderer,False,True,ifc-to-gif
CAD,ifc,IFC,Images,bmp,BMP,cad_renderer,False,True,ifc-to-bmp
CAD,ifc,IFC,Images,tiff,TIFF,cad_renderer,False,True,ifc-to-tiff
CAD,ifc,IFC,Images,tif,TIF,cad_renderer,False,True,ifc-to-tif
CAD,ifc,IFC,Images,webp,WEBP,cad_renderer,False,True,ifc-to-webp
CAD,ifc,IFC,Images,svg,SVG,cad_renderer,False,True,ifc-to-svg
CAD,ifc,IFC,Images,ico,ICO,cad_renderer,False,True,ifc-to-ico
CAD,ifc,IFC,Images,heic,HEIC,cad_renderer,False,True,ifc-to-heic
CAD,ifc,IFC,Images,heif,HEIF,cad_renderer,False,True,ifc-to-heif
CAD,ifc,IFC,Images,dng,DNG,cad_renderer,False,True,ifc-to-dng
CAD,ifc,IFC,Images,ppm,PPM,cad_renderer,False,True,ifc-to-ppm
CAD,ifc,IFC,Images,pgm,PGM,cad_renderer,False,True,ifc-to-pgm
CAD,ifc,IFC,Images,pbm,PBM,cad_renderer,False,True,ifc-to-pbm
CAD,ifc,IFC,Images,xpm,XPM,cad_renderer,False,True,ifc-to-xpm
CAD,ifc,IFC,Images,xbm,XBM,cad_renderer,False,True,ifc-to-xbm
CAD,ifc,IFC,Images,pcx,PCX,cad_renderer,False,True,ifc-to-pcx
CAD,ifc,IFC,Audio,mp3,MP3,universal,False,True,ifc-to-mp3
CAD,ifc,IFC,Audio,wav,WAV,universal,False,True,ifc-to-wav
CAD,ifc,IFC,Audio,aac,AAC,universal,False,True,ifc-to-aac
CAD,ifc,IFC,Audio,flac,FLAC,universal,False,True,ifc-to-flac
CAD,ifc,IFC,Audio,ogg,OGG,universal,False,True,ifc-to-ogg
CAD,ifc,IFC,Audio,m4a,M4A,universal,False,True,ifc-to-m4a
CAD,ifc,IFC,Audio,wma,WMA,universal,False,True,ifc-to-wma
CAD,ifc,IFC,Audio,aiff,AIFF,universal,False,True,ifc-to-aiff
CAD,ifc,IFC,Audio,au,AU,universal,False,True,ifc-to-au
CAD,ifc,IFC,Audio,amr,AMR,universal,False,True,ifc-to-amr
CAD,ifc,IFC,Audio,ac3,AC3,universal,False,True,ifc-to-ac3
CAD,ifc,IFC,Audio,opus,OPUS,universal,False,True,ifc-to-opus
CAD,ifc,IFC,Audio,mka,MKA,universal,False,True,ifc-to-mka
CAD,ifc,IFC,Audio,voc,VOC,universal,False,True,ifc-to-voc
CAD,ifc,IFC,Audio,spx,SPX,universal,False,True,ifc-to-spx
CAD,ifc,IFC,Audio,tta,TTA,universal,False,True,ifc-to-tta
CAD,ifc,IFC,Audio,wv,WV,universal,False,True,ifc-to-wv
CAD,ifc,IFC,Audio,dts,DTS,universal,False,True,ifc-to-dts
CAD,ifc,IFC,Audio,eac3,EAC3,universal,False,True,ifc-to-eac3
CAD,ifc,IFC,Video,mp4,MP4,universal,False,True,ifc-to-mp4
CAD,ifc,IFC,Video,avi,AVI,universal,False,True,ifc-to-avi
CAD,ifc,IFC,Video,mov,MOV,universal,False,True,ifc-to-mov
CAD,ifc,IFC,Video,wmv,WMV,universal,False,True,ifc-to-wmv
CAD,ifc,IFC,Video,mkv,MKV,universal,False,True,ifc-to-mkv
CAD,ifc,IFC,Video,flv,FLV,universal,False,True,ifc-to-flv
CAD,ifc,IFC,Video,webm,WEBM,universal,False,True,ifc-to-webm
CAD,ifc,IFC,Video,m4v,M4V,universal,False,True,ifc-to-m4v
CAD,ifc,IFC,Video,3gp,3GP,universal,False,True,ifc-to-3gp
CAD,ifc,IFC,Video,ogv,OGV,universal,False,True,ifc-to-ogv
CAD,ifc,IFC,Video,mpeg,MPEG,universal,False,True,ifc-to-mpeg
CAD,ifc,IFC,Video,mpg,MPG,universal,False,True,ifc-to-mpg
CAD,ifc,IFC,Video,m2v,M2V,universal,False,True,ifc-to-m2v
CAD,ifc,IFC,Video,mts,MTS,universal,False,True,ifc-to-mts
CAD,ifc,IFC,Video,ts,TS,universal,False,True,ifc-to-ts
CAD,ifc,IFC,Video,vob,VOB,universal,False,True,ifc-to-vob
CAD,ifc,IFC,Video,dv,DV,universal,False,True,ifc-to-dv
CAD,ifc,IFC,Video,mxf,MXF,universal,False,True,ifc-to-mxf
CAD,ifc,IFC,Video,f4v,F4V,universal,False,True,ifc-to-f4v
CAD,ifc,IFC,Video,swf,SWF,universal,False,True,ifc-to-swf
CAD,ifc,IFC,Video,divx,DIVX,universal,False,True,ifc-to-divx
CAD,ifc,IFC,Video,asf,ASF,universal,False,True,ifc-to-asf
CAD,ifc,IFC,Video,m2ts,M2TS,universal,False,True,ifc-to-m2ts
CAD,ifc,IFC,Archives,zip,ZIP,universal,False,True,ifc-to-zip
CAD,ifc,IFC,Archives,7z,7Z,universal,False,True,ifc-to-7z
CAD,ifc,IFC,Archives,tar,TAR,universal,False,True,ifc-to-tar
CAD,ifc,IFC,Archives,gz,GZ,universal,False,True,ifc-to-gz
CAD,ifc,IFC,Archives,bz2,BZ2,universal,False,True,ifc-to-bz2
CAD,ifc,IFC,Archives,xz,XZ,universal,False,True,ifc-to-xz
CAD,ifc,IFC,Archives,lz,LZ,universal,False,True,ifc-to-lz
CAD,ifc,IFC,Archives,lzma,LZMA,universal,False,True,ifc-to-lzma
CAD,ifc,IFC,Archives,cpio,CPIO,universal,False,True,ifc-to-cpio
CAD,ifc,IFC,CAD,dwg,DWG,cad_converter,False,False,ifc-to-dwg
CAD,ifc,IFC,CAD,dxf,DXF,cad_converter,False,False,ifc-to-dxf
CAD,ifc,IFC,CAD,step,STEP,cad_converter,False,False,ifc-to-step
CAD,ifc,IFC,CAD,stp,STP,cad_converter,False,False,ifc-to-stp
CAD,ifc,IFC,CAD,iges,IGES,cad_converter,False,False,ifc-to-iges
CAD,ifc,IFC,CAD,igs,IGS,cad_converter,False,False,ifc-to-igs
CAD,ifc,IFC,CAD,stl,STL,cad_converter,False,False,ifc-to-stl
CAD,ifc,IFC,CAD,obj,OBJ,cad_converter,False,False,ifc-to-obj
CAD,ifc,IFC,CAD,3ds,3DS,cad_converter,False,False,ifc-to-3ds
CAD,ifc,IFC,CAD,dae,DAE,cad_converter,False,False,ifc-to-dae
CAD,ifc,IFC,CAD,fbx,FBX,cad_converter,False,False,ifc-to-fbx
CAD,ifc,IFC,CAD,ply,PLY,cad_converter,False,False,ifc-to-ply
CAD,ifc,IFC,CAD,vsdx,VSDX,cad_converter,False,False,ifc-to-vsdx
CAD,ifc,IFC,CAD,svgz,SVGZ,cad_converter,False,False,ifc-to-svgz
CAD,ifc,IFC,CAD,cgm,CGM,cad_converter,False,False,ifc-to-cgm
CAD,ifc,IFC,eBooks,epub,EPUB,universal,False,True,ifc-to-epub
CAD,ifc,IFC,eBooks,mobi,MOBI,universal,False,True,ifc-to-mobi
CAD,ifc,IFC,eBooks,fb2,FB2,universal,False,True,ifc-to-fb2
CAD,ifc,IFC,Vectors,svg,SVG,universal,False,True,ifc-to-svg
CAD,ifc,IFC,Vectors,eps,EPS,universal,False,True,ifc-to-eps
CAD,ifc,IFC,Vectors,emf,EMF,universal,False,True,ifc-to-emf
CAD,ifc,IFC,Vectors,wmf,WMF,universal,False,True,ifc-to-wmf
CAD,ifc,IFC,Vectors,odg,ODG,universal,False,True,ifc-to-odg
CAD,ifc,IFC,Vectors,cgm,CGM,universal,False,True,ifc-to-cgm
CAD,ifc,IFC,Fonts,ttf,TTF,universal,False,True,ifc-to-ttf
CAD,ifc,IFC,Fonts,otf,OTF,universal,False,True,ifc-to-otf
CAD,ifc,IFC,Fonts,woff,WOFF,universal,False,True,ifc-to-woff
CAD,ifc,IFC,Fonts,woff2,WOFF2,universal,False,True,ifc-to-woff2
CAD,ifc,IFC,Fonts,eot,EOT,universal,False,True,ifc-to-eot
CAD,ifc,IFC,3D Models,stl,STL,universal,False,True,ifc-to-stl
CAD,ifc,IFC,3D Models,obj,OBJ,universal,False,True,ifc-to-obj
CAD,ifc,IFC,3D Models,3ds,3DS,universal,False,True,ifc-to-3ds
CAD,ifc,IFC,3D Models,dae,DAE,universal,False,True,ifc-to-dae
CAD,ifc,IFC,3D Models,fbx,FBX,universal,False,True,ifc-to-fbx
CAD,ifc,IFC,3D Models,ply,PLY,universal,False,True,ifc-to-ply
CAD,ifc,IFC,3D Models,gltf,GLTF,universal,False,True,ifc-to-gltf
CAD,ifc,IFC,3D Models,glb,GLB,universal,False,True,ifc-to-glb
CAD,ifc,IFC,3D Models,x3d,X3D,universal,False,True,ifc-to-x3d
CAD,ifc,IFC,3D Models,wrl,WRL,universal,False,True,ifc-to-wrl
CAD,skp,SKP,Documents,pdf,PDF,universal,False,True,skp-to-pdf
CAD,skp,SKP,Documents,docx,DOCX,universal,False,True,skp-to-docx
CAD,skp,SKP,Documents,doc,DOC,universal,False,True,skp-to-doc
CAD,skp,SKP,Documents,odt,ODT,universal,False,True,skp-to-odt
CAD,skp,SKP,Documents,txt,TXT,universal,False,True,skp-to-txt
CAD,skp,SKP,Documents,rtf,RTF,universal,False,True,skp-to-rtf
CAD,skp,SKP,Documents,html,HTML,universal,False,True,skp-to-html
CAD,skp,SKP,Documents,tex,TEX,universal,False,True,skp-to-tex
CAD,skp,SKP,Documents,epub,EPUB,universal,False,True,skp-to-epub
CAD,skp,SKP,Documents,mobi,MOBI,universal,False,True,skp-to-mobi
CAD,skp,SKP,Documents,fb2,FB2,universal,False,True,skp-to-fb2
CAD,skp,SKP,Documents,md,MD,universal,False,True,skp-to-md
CAD,skp,SKP,Documents,csv,CSV,universal,False,True,skp-to-csv
CAD,skp,SKP,Documents,xml,XML,universal,False,True,skp-to-xml
CAD,skp,SKP,Documents,json,JSON,universal,False,True,skp-to-json
CAD,skp,SKP,Spreadsheets,xlsx,XLSX,universal,False,True,skp-to-xlsx
CAD,skp,SKP,Spreadsheets,xls,XLS,universal,False,True,skp-to-xls
CAD,skp,SKP,Spreadsheets,ods,ODS,universal,False,True,skp-to-ods
CAD,skp,SKP,Spreadsheets,csv,CSV,universal,False,True,skp-to-csv
CAD,skp,SKP,Spreadsheets,tsv,TSV,universal,False,True,skp-to-tsv
CAD,skp,SKP,Spreadsheets,dbf,DBF,universal,False,True,skp-to-dbf
CAD,skp,SKP,Spreadsheets,fods,FODS,universal,False,True,skp-to-fods
CAD,skp,SKP,Presentations,pptx,PPTX,universal,False,True,skp-to-pptx
CAD,skp,SKP,Presentations,ppt,PPT,universal,False,True,skp-to-ppt
CAD,skp,SKP,Presentations,odp,ODP,universal,False,True,skp-to-odp
CAD,skp,SKP,Images,jpg,JPG,cad_renderer,False,True,skp-to-jpg
CAD,skp,SKP,Images,jpeg,JPEG,cad_renderer,False,True,skp-to-jpeg
CAD,skp,SKP,Images,png,PNG,cad_renderer,False,True,skp-to-png
CAD,skp,SKP,Images,gif,GIF,cad_renderer,False,True,skp-to-gif
CAD,skp,SKP,Images,bmp,BMP,cad_renderer,False,True,skp-to-bmp
CAD,skp,SKP,Images,tiff,TIFF,cad_renderer,False,True,skp-to-tiff
CAD,skp,SKP,Images,tif,TIF,cad_renderer,False,True,skp-to-tif
CAD,skp,SKP,Images,webp,WEBP,cad_renderer,False,True,skp-to-webp
CAD,skp,SKP,Images,svg,SVG,cad_renderer,False,True,skp-to-svg
CAD,skp,SKP,Images,ico,ICO,cad_renderer,False,True,skp-to-ico
CAD,skp,SKP,Images,heic,HEIC,cad_renderer,False,True,skp-to-heic
CAD,skp,SKP,Images,heif,HEIF,cad_renderer,False,True,skp-to-heif
CAD,skp,SKP,Images,dng,DNG,cad_renderer,False,True,skp-to-dng
CAD,skp,SKP,Images,ppm,PPM,cad_renderer,False,True,skp-to-ppm
CAD,skp,SKP,Images,pgm,PGM,cad_renderer,False,True,skp-to-pgm
CAD,skp,SKP,Images,pbm,PBM,cad_renderer,False,True,skp-to-pbm
CAD,skp,SKP,Images,xpm,XPM,cad_renderer,False,True,skp-to-xpm
CAD,skp,SKP,Images,xbm,XBM,cad_renderer,False,True,skp-to-xbm
CAD,skp,SKP,Images,pcx,PCX,cad_renderer,False,True,skp-to-pcx
CAD,skp,SKP,Audio,mp3,MP3,universal,False,True,skp-to-mp3
CAD,skp,SKP,Audio,wav,WAV,universal,False,True,skp-to-wav
CAD,skp,SKP,Audio,aac,AAC,universal,False,True,skp-to-aac
CAD,skp,SKP,Audio,flac,FLAC,universal,False,True,skp-to-flac
CAD,skp,SKP,Audio,ogg,OGG,universal,False,True,skp-to-ogg
CAD,skp,SKP,Audio,m4a,M4A,universal,False,True,skp-to-m4a
CAD,skp,SKP,Audio,wma,WMA,universal,False,True,skp-to-wma
CAD,skp,SKP,Audio,aiff,AIFF,universal,False,True,skp-to-aiff
CAD,skp,SKP,Audio,au,AU,universal,False,True,skp-to-au
CAD,skp,SKP,Audio,amr,AMR,universal,False,True,skp-to-amr
CAD,skp,SKP,Audio,ac3,AC3,universal,False,True,skp-to-ac3
CAD,skp,SKP,Audio,opus,OPUS,universal,False,True,skp-to-opus
CAD,skp,SKP,Audio,mka,MKA,universal,False,True,skp-to-mka
CAD,skp,SKP,Audio,voc,VOC,universal,False,True,skp-to-voc
CAD,skp,SKP,Audio,spx,SPX,universal,False,True,skp-to-spx
CAD,skp,SKP,Audio,tta,TTA,universal,False,True,skp-to-tta
CAD,skp,SKP,Audio,wv,WV,universal,False,True,skp-to-wv
CAD,skp,SKP,Audio,dts,DTS,universal,False,True,skp-to-dts
CAD,skp,SKP,Audio,eac3,EAC3,universal,False,True,skp-to-eac3
CAD,skp,SKP,Video,mp4,MP4,universal,False,True,skp-to-mp4
CAD,skp,SKP,Video,avi,AVI,universal,False,True,skp-to-avi
CAD,skp,SKP,Video,mov,MOV,universal,False,True,skp-to-mov
CAD,skp,SKP,Video,wmv,WMV,universal,False,True,skp-to-wmv
CAD,skp,SKP,Video,mkv,MKV,universal,False,True,skp-to-mkv
CAD,skp,SKP,Video,flv,FLV,universal,False,True,skp-to-flv
CAD,skp,SKP,Video,webm,WEBM,universal,False,True,skp-to-webm
CAD,skp,SKP,Video,m4v,M4V,universal,False,True,skp-to-m4v
CAD,skp,SKP,Video,3gp,3GP,universal,False,True,skp-to-3gp
CAD,skp,SKP,Video,ogv,OGV,universal,False,True,skp-to-ogv
CAD,skp,SKP,Video,mpeg,MPEG,universal,False,True,skp-to-mpeg
CAD,skp,SKP,Video,mpg,MPG,universal,False,True,skp-to-mpg
CAD,skp,SKP,Video,m2v,M2V,universal,False,True,skp-to-m2v
CAD,skp,SKP,Video,mts,MTS,universal,False,True,skp-to-mts
CAD,skp,SKP,Video,ts,TS,universal,False,True,skp-to-ts
CAD,skp,SKP,Video,vob,VOB,universal,False,True,skp-to-vob
CAD,skp,SKP,Video,dv,DV,universal,False,True,skp-to-dv
CAD,skp,SKP,Video,mxf,MXF,universal,False,True,skp-to-mxf
CAD,skp,SKP,Video,f4v,F4V,universal,False,True,skp-to-f4v
CAD,skp,SKP,Video,swf,SWF,universal,False,True,skp-to-swf
CAD,skp,SKP,Video,divx,DIVX,universal,False,True,skp-to-divx
CAD,skp,SKP,Video,asf,ASF,universal,False,True,skp-to-asf
CAD,skp,SKP,Video,m2ts,M2TS,universal,False,True,skp-to-m2ts
CAD,skp,SKP,Archives,zip,ZIP,universal,False,True,skp-to-zip
CAD,skp,SKP,Archives,7z,7Z,universal,False,True,skp-to-7z
CAD,skp,SKP,Archives,tar,TAR,universal,False,True,skp-to-tar
CAD,skp,SKP,Archives,gz,GZ,universal,False,True,skp-to-gz
CAD,skp,SKP,Archives,bz2,BZ2,universal,False,True,skp-to-bz2
CAD,skp,SKP,Archives,xz,XZ,universal,False,True,skp-to-xz
CAD,skp,SKP,Archives,lz,LZ,universal,False,True,skp-to-lz
CAD,skp,SKP,Archives,lzma,LZMA,universal,False,True,skp-to-lzma
CAD,skp,SKP,Archives,cpio,CPIO,universal,False,True,skp-to-cpio
CAD,skp,SKP,CAD,dwg,DWG,cad_converter,False,False,skp-to-dwg
CAD,skp,SKP,CAD,dxf,DXF,cad_converter,False,False,skp-to-dxf
CAD,skp,SKP,CAD,step,STEP,cad_converter,False,False,skp-to-step
CAD,skp,SKP,CAD,stp,STP,cad_converter,False,False,skp-to-stp
CAD,skp,SKP,CAD,iges,IGES,cad_converter,False,False,skp-to-iges
CAD,skp,SKP,CAD,igs,IGS,cad_converter,False,False,skp-to-igs
CAD,skp,SKP,CAD,stl,STL,cad_converter,False,False,skp-to-stl
CAD,skp,SKP,CAD,obj,OBJ,cad_converter,False,False,skp-to-obj
CAD,skp,SKP,CAD,3ds,3DS,cad_converter,False,False,skp-to-3ds
CAD,skp,SKP,CAD,dae,DAE,cad_converter,False,False,skp-to-dae
CAD,skp,SKP,CAD,fbx,FBX,cad_converter,False,False,skp-to-fbx
CAD,skp,SKP,CAD,ply,PLY,cad_converter,False,False,skp-to-ply
CAD,skp,SKP,CAD,ifc,IFC,cad_converter,False,False,skp-to-ifc
CAD,skp,SKP,CAD,vsdx,VSDX,cad_converter,False,False,skp-to-vsdx
CAD,skp,SKP,CAD,svgz,SVGZ,cad_converter,False,False,skp-to-svgz
CAD,skp,SKP,CAD,cgm,CGM,cad_converter,False,False,skp-to-cgm
CAD,skp,SKP,eBooks,epub,EPUB,universal,False,True,skp-to-epub
CAD,skp,SKP,eBooks,mobi,MOBI,universal,False,True,skp-to-mobi
CAD,skp,SKP,eBooks,fb2,FB2,universal,False,True,skp-to-fb2
CAD,skp,SKP,Vectors,svg,SVG,universal,False,True,skp-to-svg
CAD,skp,SKP,Vectors,eps,EPS,universal,False,True,skp-to-eps
CAD,skp,SKP,Vectors,emf,EMF,universal,False,True,skp-to-emf
CAD,skp,SKP,Vectors,wmf,WMF,universal,False,True,skp-to-wmf
CAD,skp,SKP,Vectors,odg,ODG,universal,False,True,skp-to-odg
CAD,skp,SKP,Vectors,cgm,CGM,universal,False,True,skp-to-cgm
CAD,skp,SKP,Fonts,ttf,TTF,universal,False,True,skp-to-ttf
CAD,skp,SKP,Fonts,otf,OTF,universal,False,True,skp-to-otf
CAD,skp,SKP,Fonts,woff,WOFF,universal,False,True,skp-to-woff
CAD,skp,SKP,Fonts,woff2,WOFF2,universal,False,True,skp-to-woff2
CAD,skp,SKP,Fonts,eot,EOT,universal,False,True,skp-to-eot
CAD,skp,SKP,3D Models,stl,STL,universal,False,True,skp-to-stl
CAD,skp,SKP,3D Models,obj,OBJ,universal,False,True,skp-to-obj
CAD,skp,SKP,3D Models,3ds,3DS,universal,False,True,skp-to-3ds
CAD,skp,SKP,3D Models,dae,DAE,universal,False,True,skp-to-dae
CAD,skp,SKP,3D Models,fbx,FBX,universal,False,True,skp-to-fbx
CAD,skp,SKP,3D Models,ply,PLY,universal,False,True,skp-to-ply
CAD,skp,SKP,3D Models,gltf,GLTF,universal,False,True,skp-to-gltf
CAD,skp,SKP,3D Models,glb,GLB,universal,False,True,skp-to-glb
CAD,skp,SKP,3D Models,x3d,X3D,universal,False,True,skp-to-x3d
CAD,skp,SKP,3D Models,wrl,WRL,universal,False,True,skp-to-wrl
CAD,vsd,VSD,Documents,pdf,PDF,universal,False,True,vsd-to-pdf
CAD,vsd,VSD,Documents,docx,DOCX,universal,False,True,vsd-to-docx
CAD,vsd,VSD,Documents,doc,DOC,universal,False,True,vsd-to-doc
CAD,vsd,VSD,Documents,odt,ODT,universal,False,True,vsd-to-odt
CAD,vsd,VSD,Documents,txt,TXT,universal,False,True,vsd-to-txt
CAD,vsd,VSD,Documents,rtf,RTF,universal,False,True,vsd-to-rtf
CAD,vsd,VSD,Documents,html,HTML,universal,False,True,vsd-to-html
CAD,vsd,VSD,Documents,tex,TEX,universal,False,True,vsd-to-tex
CAD,vsd,VSD,Documents,epub,EPUB,universal,False,True,vsd-to-epub
CAD,vsd,VSD,Documents,mobi,MOBI,universal,False,True,vsd-to-mobi
CAD,vsd,VSD,Documents,fb2,FB2,universal,False,True,vsd-to-fb2
CAD,vsd,VSD,Documents,md,MD,universal,False,True,vsd-to-md
CAD,vsd,VSD,Documents,csv,CSV,universal,False,True,vsd-to-csv
CAD,vsd,VSD,Documents,xml,XML,universal,False,True,vsd-to-xml
CAD,vsd,VSD,Documents,json,JSON,universal,False,True,vsd-to-json
CAD,vsd,VSD,Spreadsheets,xlsx,XLSX,universal,False,True,vsd-to-xlsx
CAD,vsd,VSD,Spreadsheets,xls,XLS,universal,False,True,vsd-to-xls
CAD,vsd,VSD,Spreadsheets,ods,ODS,universal,False,True,vsd-to-ods
CAD,vsd,VSD,Spreadsheets,csv,CSV,universal,False,True,vsd-to-csv
CAD,vsd,VSD,Spreadsheets,tsv,TSV,universal,False,True,vsd-to-tsv
CAD,vsd,VSD,Spreadsheets,dbf,DBF,universal,False,True,vsd-to-dbf
CAD,vsd,VSD,Spreadsheets,fods,FODS,universal,False,True,vsd-to-fods
CAD,vsd,VSD,Presentations,pptx,PPTX,universal,False,True,vsd-to-pptx
CAD,vsd,VSD,Presentations,ppt,PPT,universal,False,True,vsd-to-ppt
CAD,vsd,VSD,Presentations,odp,ODP,universal,False,True,vsd-to-odp
CAD,vsd,VSD,Images,jpg,JPG,cad_renderer,False,True,vsd-to-jpg
CAD,vsd,VSD,Images,jpeg,JPEG,cad_renderer,False,True,vsd-to-jpeg
CAD,vsd,VSD,Images,png,PNG,cad_renderer,False,True,vsd-to-png
CAD,vsd,VSD,Images,gif,GIF,cad_renderer,False,True,vsd-to-gif
CAD,vsd,VSD,Images,bmp,BMP,cad_renderer,False,True,vsd-to-bmp
CAD,vsd,VSD,Images,tiff,TIFF,cad_renderer,False,True,vsd-to-tiff
CAD,vsd,VSD,Images,tif,TIF,cad_renderer,False,True,vsd-to-tif
CAD,vsd,VSD,Images,webp,WEBP,cad_renderer,False,True,vsd-to-webp
CAD,vsd,VSD,Images,svg,SVG,cad_renderer,False,True,vsd-to-svg
CAD,vsd,VSD,Images,ico,ICO,cad_renderer,False,True,vsd-to-ico
CAD,vsd,VSD,Images,heic,HEIC,cad_renderer,False,True,vsd-to-heic
CAD,vsd,VSD,Images,heif,HEIF,cad_renderer,False,True,vsd-to-heif
CAD,vsd,VSD,Images,dng,DNG,cad_renderer,False,True,vsd-to-dng
CAD,vsd,VSD,Images,ppm,PPM,cad_renderer,False,True,vsd-to-ppm
CAD,vsd,VSD,Images,pgm,PGM,cad_renderer,False,True,vsd-to-pgm
CAD,vsd,VSD,Images,pbm,PBM,cad_renderer,False,True,vsd-to-pbm
CAD,vsd,VSD,Images,xpm,XPM,cad_renderer,False,True,vsd-to-xpm
CAD,vsd,VSD,Images,xbm,XBM,cad_renderer,False,True,vsd-to-xbm
CAD,vsd,VSD,Images,pcx,PCX,cad_renderer,False,True,vsd-to-pcx
CAD,vsd,VSD,Audio,mp3,MP3,universal,False,True,vsd-to-mp3
CAD,vsd,VSD,Audio,wav,WAV,universal,False,True,vsd-to-wav
CAD,vsd,VSD,Audio,aac,AAC,universal,False,True,vsd-to-aac
CAD,vsd,VSD,Audio,flac,FLAC,universal,False,True,vsd-to-flac
CAD,vsd,VSD,Audio,ogg,OGG,universal,False,True,vsd-to-ogg
CAD,vsd,VSD,Audio,m4a,M4A,universal,False,True,vsd-to-m4a
CAD,vsd,VSD,Audio,wma,WMA,universal,False,True,vsd-to-wma
CAD,vsd,VSD,Audio,aiff,AIFF,universal,False,True,vsd-to-aiff
CAD,vsd,VSD,Audio,au,AU,universal,False,True,vsd-to-au
CAD,vsd,VSD,Audio,amr,AMR,universal,False,True,vsd-to-amr
CAD,vsd,VSD,Audio,ac3,AC3,universal,False,True,vsd-to-ac3
CAD,vsd,VSD,Audio,opus,OPUS,universal,False,True,vsd-to-opus
CAD,vsd,VSD,Audio,mka,MKA,universal,False,True,vsd-to-mka
CAD,vsd,VSD,Audio,voc,VOC,universal,False,True,vsd-to-voc
CAD,vsd,VSD,Audio,spx,SPX,universal,False,True,vsd-to-spx
CAD,vsd,VSD,Audio,tta,TTA,universal,False,True,vsd-to-tta
CAD,vsd,VSD,Audio,wv,WV,universal,False,True,vsd-to-wv
CAD,vsd,VSD,Audio,dts,DTS,universal,False,True,vsd-to-dts
CAD,vsd,VSD,Audio,eac3,EAC3,universal,False,True,vsd-to-eac3
CAD,vsd,VSD,Video,mp4,MP4,universal,False,True,vsd-to-mp4
CAD,vsd,VSD,Video,avi,AVI,universal,False,True,vsd-to-avi
CAD,vsd,VSD,Video,mov,MOV,universal,False,True,vsd-to-mov
CAD,vsd,VSD,Video,wmv,WMV,universal,False,True,vsd-to-wmv
CAD,vsd,VSD,Video,mkv,MKV,universal,False,True,vsd-to-mkv
CAD,vsd,VSD,Video,flv,FLV,universal,False,True,vsd-to-flv
CAD,vsd,VSD,Video,webm,WEBM,universal,False,True,vsd-to-webm
CAD,vsd,VSD,Video,m4v,M4V,universal,False,True,vsd-to-m4v
CAD,vsd,VSD,Video,3gp,3GP,universal,False,True,vsd-to-3gp
CAD,vsd,VSD,Video,ogv,OGV,universal,False,True,vsd-to-ogv
CAD,vsd,VSD,Video,mpeg,MPEG,universal,False,True,vsd-to-mpeg
CAD,vsd,VSD,Video,mpg,MPG,universal,False,True,vsd-to-mpg
CAD,vsd,VSD,Video,m2v,M2V,universal,False,True,vsd-to-m2v
CAD,vsd,VSD,Video,mts,MTS,universal,False,True,vsd-to-mts
CAD,vsd,VSD,Video,ts,TS,universal,False,True,vsd-to-ts
CAD,vsd,VSD,Video,vob,VOB,universal,False,True,vsd-to-vob
CAD,vsd,VSD,Video,dv,DV,universal,False,True,vsd-to-dv
CAD,vsd,VSD,Video,mxf,MXF,universal,False,True,vsd-to-mxf
CAD,vsd,VSD,Video,f4v,F4V,universal,False,True,vsd-to-f4v
CAD,vsd,VSD,Video,swf,SWF,universal,False,True,vsd-to-swf
CAD,vsd,VSD,Video,divx,DIVX,universal,False,True,vsd-to-divx
CAD,vsd,VSD,Video,asf,ASF,universal,False,True,vsd-to-asf
CAD,vsd,VSD,Video,m2ts,M2TS,universal,False,True,vsd-to-m2ts
CAD,vsd,VSD,Archives,zip,ZIP,universal,False,True,vsd-to-zip
CAD,vsd,VSD,Archives,7z,7Z,universal,False,True,vsd-to-7z
CAD,vsd,VSD,Archives,tar,TAR,universal,False,True,vsd-to-tar
CAD,vsd,VSD,Archives,gz,GZ,universal,False,True,vsd-to-gz
CAD,vsd,VSD,Archives,bz2,BZ2,universal,False,True,vsd-to-bz2
CAD,vsd,VSD,Archives,xz,XZ,universal,False,True,vsd-to-xz
CAD,vsd,VSD,Archives,lz,LZ,universal,False,True,vsd-to-lz
CAD,vsd,VSD,Archives,lzma,LZMA,universal,False,True,vsd-to-lzma
CAD,vsd,VSD,Archives,cpio,CPIO,universal,False,True,vsd-to-cpio
CAD,vsd,VSD,CAD,dwg,DWG,cad_converter,False,False,vsd-to-dwg
CAD,vsd,VSD,CAD,dxf,DXF,cad_converter,False,False,vsd-to-dxf
